"index","language","sentimentPolarity","sentimentLabel","usedChars"
"29389","cs","0","neutral","100"
"5281","cs","0","neutral","100"
"42564","cs","0","neutral","100"
"57883","cs","0","neutral","100"
"19831","cs","0","neutral","100"
"34234","cs","1","positive","221"
"20889","cs","0","neutral","150"
"18203","cs","0","neutral","100"
"67631","cs","0","neutral","100"
"6835","cs","0","neutral","100"
"12238","cs","0","neutral","100"
"21940","cs","0","neutral","100"
"52201","cs","1","positive","100"
"61980","cs","1","positive","100"
"5455","cs","1","positive","103"
"49978","cs","1","positive","104"
"56626","cs","-1","negative","100"
"6066","cs","1","positive","100"
"63696","cs","1","positive","100"
"25085","cs","1","positive","100"
"19860","cs","1","positive","100"
"39734","cs","0","neutral","100"
"20747","cs","-1","negative","100"
"52871","cs","0","neutral","356"
"57030","cs","1","positive","100"
"51882","cs","1","positive","121"
"31344","cs","0","neutral","100"
"22690","cs","0","neutral","100"
"38295","cs","1","positive","100"
"4750","cs","-1","negative","100"
"35996","cs","1","positive","100"
"8662","cs","0","neutral","113"
"3267","cs","0","neutral","221"
"5707","cs","1","positive","100"
"51159","cs","1","positive","100"
"11498","cs","0","neutral","100"
"35898","cs","-1","negative","188"
"44813","cs","-1","negative","100"
"31156","cs","0","neutral","100"
"28709","cs","0","neutral","100"
"13749","cs","0","neutral","100"
"36314","cs","0","neutral","100"
"51740","cs","0","neutral","100"
"60208","cs","1","positive","205"
"21320","cs","0","neutral","275"
"9701","cs","0","neutral","100"
"55697","cs","1","positive","150"
"53786","cs","0","neutral","274"
"33312","cs","0","neutral","505"
"49995","cs","0","neutral","100"
"10391","cs","0","neutral","676"
"34429","cs","0","neutral","125"
"14435","cs","0","neutral","100"
"53929","cs","1","positive","100"
"31723","cs","0","neutral","100"
"14486","cs","0","neutral","293"
"40164","cs","0","neutral","100"
"26385","cs","1","positive","182"
"62754","cs","-1","negative","100"
"3191","cs","0","neutral","167"
"17679","cs","0","neutral","138"
"66633","cs","1","positive","100"
"59820","cs","0","neutral","100"
"39526","cs","0","neutral","100"
"23330","cs","0","neutral","100"
"4305","cs","1","positive","100"
"7312","cs","1","positive","100"
"41076","cs","0","neutral","100"
"34444","cs","0","neutral","251"
"23530","cs","0","neutral","100"
"8941","cs","0","neutral","100"
"26597","cs","0","neutral","100"
"32834","cs","1","positive","100"
"226","cs","0","neutral","100"
"37821","cs","1","positive","100"
"47665","cs","0","neutral","100"
"34615","cs","1","positive","100"
"50572","cs","0","neutral","414"
"16091","cs","0","neutral","100"
"61723","cs","1","positive","100"
"6285","cs","0","neutral","100"
"7097","cs","0","neutral","100"
"40191","cs","0","neutral","100"
"68752","cs","0","neutral","164"
"67165","cs","0","neutral","100"
"15427","cs","0","neutral","100"
"59663","cs","0","neutral","120"
"43887","cs","0","neutral","100"
"18657","cs","0","neutral","108"
"57868","cs","0","neutral","100"
"34542","cs","1","positive","100"
"53300","cs","1","positive","102"
"64745","cs","1","positive","100"
"44752","cs","1","positive","100"
"8211","cs","0","neutral","144"
"20237","cs","-1","negative","114"
"7103","cs","0","neutral","100"
"38874","cs","0","neutral","281"
"31770","cs","0","neutral","100"
"13032","cs","0","neutral","100"
"53663","cs","0","neutral","100"
"61636","cs","0","neutral","100"
"35937","cs","1","positive","100"
"30060","cs","1","positive","100"
"41660","cs","1","positive","100"
"55371","cs","0","neutral","100"
"47283","cs","0","neutral","184"
"24775","cs","1","positive","100"
"18917","cs","0","neutral","100"
"66783","cs","1","positive","187"
"5590","cs","1","positive","139"
"4211","cs","0","neutral","120"
"30690","cs","-1","negative","100"
"49647","cs","0","neutral","244"
"59297","cs","-1","negative","102"
"35700","cs","0","neutral","100"
"34642","cs","1","positive","100"
"20986","cs","0","neutral","100"
"10965","cs","0","neutral","465"
"38571","cs","1","positive","100"
"6278","cs","0","neutral","100"
"44978","cs","1","positive","101"
"56643","cs","1","positive","100"
"54352","cs","1","positive","100"
"23517","cs","0","neutral","100"
"19079","cs","0","neutral","307"
"41014","cs","0","neutral","100"
"9787","cs","1","positive","338"
"14036","cs","1","positive","195"
"29769","cs","0","neutral","100"
"14916","cs","0","neutral","100"
"27728","cs","-1","negative","100"
"15813","cs","0","neutral","100"
"28932","cs","0","neutral","415"
"38321","cs","1","positive","100"
"24989","cs","0","neutral","100"
"15491","cs","-1","negative","100"
"15964","cs","-1","negative","155"
"25511","cs","1","positive","100"
"37192","cs","0","neutral","100"
"66299","cs","0","neutral","100"
"14984","cs","0","neutral","100"
"58805","cs","0","neutral","100"
"6016","cs","1","positive","100"
"69215","cs","1","positive","100"
"49608","cs","1","positive","100"
"21623","cs","-1","negative","100"
"35635","cs","1","positive","100"
"22425","cs","1","positive","100"
"66729","cs","1","positive","333"
"47445","cs","1","positive","100"
"65657","cs","0","neutral","100"
"36068","cs","1","positive","100"
"15702","cs","1","positive","100"
"45788","cs","0","neutral","189"
"15485","cs","1","positive","100"
"22895","cs","0","neutral","100"
"24821","cs","0","neutral","100"
"4617","cs","0","neutral","534"
"31233","cs","0","neutral","100"
"36222","cs","1","positive","100"
"67007","cs","0","neutral","801"
"9362","cs","1","positive","100"
"15303","cs","1","positive","151"
"15550","cs","1","positive","171"
"1704","cs","0","neutral","147"
"56792","cs","0","neutral","100"
"55814","cs","1","positive","100"
"69075","cs","1","positive","100"
"67723","cs","0","neutral","155"
"64439","cs","0","neutral","100"
"44719","cs","0","neutral","279"
"28946","cs","1","positive","100"
"42211","cs","1","positive","100"
"8684","cs","0","neutral","199"
"17664","cs","-1","negative","100"
"11436","cs","-1","negative","100"
"31938","cs","0","neutral","100"
"27981","cs","0","neutral","100"
"5055","cs","1","positive","179"
"62649","cs","0","neutral","100"
"31942","cs","0","neutral","100"
"47564","cs","0","neutral","100"
"36292","cs","-1","negative","100"
"45026","cs","1","positive","100"
"9075","cs","0","neutral","100"
"30484","cs","-1","negative","100"
"4847","cs","1","positive","162"
"37359","cs","1","positive","100"
"17265","cs","0","neutral","100"
"14111","cs","1","positive","100"
"31836","cs","0","neutral","184"
"26176","cs","0","neutral","359"
"46991","cs","1","positive","100"
"68668","cs","0","neutral","100"
"21797","cs","0","neutral","100"
"12487","cs","1","positive","100"
"65862","cs","0","neutral","100"
"3564","cs","0","neutral","100"
"68513","cs","1","positive","100"
"39242","cs","0","neutral","100"
"39959","cs","1","positive","178"
"46615","cs","1","positive","100"
"28602","cs","0","neutral","100"
"43628","cs","-1","negative","100"
"54122","cs","0","neutral","182"
"60982","cs","1","positive","416"
"13229","cs","0","neutral","158"
"69428","cs","0","neutral","100"
"18243","cs","0","neutral","100"
"23193","cs","-1","negative","100"
"27243","cs","0","neutral","178"
"24953","cs","0","neutral","100"
"36686","cs","0","neutral","100"
"52757","cs","0","neutral","100"
"37752","cs","-1","negative","138"
"17119","cs","1","positive","100"
"61321","cs","1","positive","100"
"44555","cs","1","positive","100"
"19750","cs","0","neutral","100"
"67159","cs","0","neutral","100"
"14903","cs","0","neutral","100"
"54714","cs","1","positive","127"
"21590","cs","0","neutral","100"
"43083","cs","1","positive","100"
"3599","cs","0","neutral","100"
"70234","cs","1","positive","155"
"5793","cs","0","neutral","100"
"31936","cs","0","neutral","205"
"35920","cs","1","positive","100"
"46626","cs","-1","negative","100"
"60737","cs","0","neutral","126"
"29781","cs","-1","negative","139"
"55890","cs","0","neutral","100"
"16716","cs","0","neutral","100"
"51731","cs","0","neutral","100"
"40937","cs","0","neutral","100"
"13946","cs","0","neutral","100"
"12186","cs","0","neutral","100"
"6349","cs","1","positive","103"
"10511","cs","1","positive","277"
"32585","cs","0","neutral","458"
"52532","cs","1","positive","100"
"708","cs","-1","negative","100"
"48605","cs","-1","negative","137"
"9687","cs","-1","negative","100"
"21990","cs","0","neutral","100"
"3378","cs","0","neutral","100"
"6750","cs","1","positive","100"
"47850","cs","1","positive","278"
"7027","cs","0","neutral","100"
"53552","cs","1","positive","107"
"60078","cs","0","neutral","100"
"49910","cs","1","positive","100"
"29061","cs","0","neutral","100"
"54881","cs","0","neutral","100"
"9483","cs","1","positive","100"
"42239","cs","1","positive","100"
"42409","cs","1","positive","100"
"51206","cs","1","positive","100"
"518","cs","0","neutral","100"
"51230","cs","1","positive","232"
"4932","cs","-1","negative","100"
"1702","cs","1","positive","100"
"31497","cs","0","neutral","202"
"8969","cs","0","neutral","100"
"22853","cs","0","neutral","100"
"34116","cs","-1","negative","100"
"8851","cs","1","positive","100"
"31886","cs","1","positive","108"
"67562","cs","0","neutral","100"
"19179","cs","1","positive","100"
"1433","cs","0","neutral","100"
"64873","cs","0","neutral","100"
"57596","cs","0","neutral","327"
"11422","cs","0","neutral","100"
"2227","cs","1","positive","122"
"66686","cs","0","neutral","371"
"61765","cs","0","neutral","100"
"5450","cs","0","neutral","100"
"59735","cs","1","positive","100"
"2169","cs","0","neutral","100"
"59090","cs","0","neutral","100"
"36815","cs","1","positive","344"
"26741","cs","0","neutral","100"
"2789","cs","1","positive","140"
"45322","cs","1","positive","118"
"65777","cs","0","neutral","100"
"1243","cs","0","neutral","754"
"68422","cs","0","neutral","100"
"11263","cs","0","neutral","100"
"60921","cs","0","neutral","100"
"2053","cs","1","positive","100"
"46077","cs","0","neutral","100"
"68345","cs","1","positive","105"
"31673","cs","1","positive","157"
"18032","cs","0","neutral","100"
"3358","cs","0","neutral","100"
"45096","cs","-1","negative","113"
"35227","cs","1","positive","119"
"2020","cs","-1","negative","100"
"6239","cs","1","positive","100"
"32973","cs","0","neutral","100"
"68885","cs","1","positive","100"
"67825","cs","1","positive","123"
"34221","cs","-1","negative","100"
"57754","cs","0","neutral","100"
"69317","cs","0","neutral","100"
"67006","cs","-1","negative","100"
"22640","cs","0","neutral","100"
"20415","cs","1","positive","100"
"38034","cs","1","positive","100"
"47511","cs","0","neutral","100"
"19754","cs","1","positive","192"
"25044","cs","0","neutral","219"
"38858","cs","-1","negative","100"
"39027","cs","1","positive","100"
"42574","cs","0","neutral","100"
"62425","cs","-1","negative","158"
"58098","cs","1","positive","274"
"53121","cs","1","positive","269"
"60040","cs","-1","negative","139"
"10713","cs","1","positive","645"
"18918","cs","1","positive","121"
"45920","cs","1","positive","321"
"31247","cs","0","neutral","100"
"17954","cs","0","neutral","100"
"44529","cs","0","neutral","100"
"52850","cs","0","neutral","100"
"29225","cs","0","neutral","100"
"47904","cs","0","neutral","100"
"9751","cs","1","positive","100"
"64548","cs","1","positive","100"
"24988","cs","0","neutral","100"
"32526","cs","0","neutral","119"
"3390","cs","0","neutral","100"
"36264","cs","0","neutral","100"
"2261","cs","1","positive","373"
"37496","cs","1","positive","100"
"31169","cs","0","neutral","100"
"23529","cs","1","positive","100"
"34557","cs","1","positive","352"
"9420","cs","0","neutral","100"
"601","cs","0","neutral","100"
"29956","cs","1","positive","100"
"4469","cs","0","neutral","100"
"42846","cs","1","positive","100"
"64044","cs","-1","negative","100"
"64938","cs","1","positive","131"
"61683","cs","1","positive","100"
"30015","cs","0","neutral","100"
"34292","cs","1","positive","127"
"39155","cs","0","neutral","100"
"12198","cs","0","neutral","100"
"54863","cs","0","neutral","100"
"59788","cs","0","neutral","100"
"66592","cs","1","positive","132"
"43433","cs","1","positive","134"
"55932","cs","0","neutral","100"
"48361","cs","0","neutral","100"
"28497","cs","0","neutral","210"
"19203","cs","-1","negative","100"
"27612","cs","1","positive","126"
"1769","cs","0","neutral","100"
"50935","cs","-1","negative","303"
"19063","cs","0","neutral","245"
"20346","cs","1","positive","100"
"26886","cs","0","neutral","100"
"34860","cs","0","neutral","100"
"56562","cs","0","neutral","100"
"56777","cs","0","neutral","100"
"67608","cs","1","positive","100"
"21346","cs","1","positive","100"
"3006","cs","0","neutral","185"
"8688","cs","0","neutral","100"
"29729","cs","1","positive","100"
"16956","cs","1","positive","100"
"31925","cs","0","neutral","100"
"10162","cs","0","neutral","100"
"63944","cs","0","neutral","517"
"37493","cs","1","positive","100"
"18622","cs","-1","negative","100"
"38573","cs","-1","negative","107"
"68594","cs","0","neutral","100"
"26576","cs","1","positive","100"
"38459","cs","-1","negative","100"
"1499","cs","0","neutral","100"
"39937","cs","1","positive","100"
"41147","cs","0","neutral","100"
"57977","cs","0","neutral","100"
"34129","cs","1","positive","135"
"39105","cs","0","neutral","100"
"34760","cs","1","positive","100"
"64483","cs","-1","negative","100"
"14233","cs","1","positive","100"
"15443","cs","1","positive","100"
"25833","cs","0","neutral","454"
"2532","cs","-1","negative","100"
"18572","cs","1","positive","100"
"41257","cs","0","neutral","100"
"48013","cs","-1","negative","100"
"7068","cs","1","positive","100"
"46616","cs","1","positive","100"
"125","cs","0","neutral","100"
"40820","cs","0","neutral","102"
"54967","cs","1","positive","100"
"56920","cs","0","neutral","233"
"69149","cs","0","neutral","100"
"5624","cs","1","positive","100"
"44759","cs","1","positive","100"
"56860","cs","1","positive","139"
"6229","cs","1","positive","100"
"42633","cs","1","positive","100"
"44904","cs","1","positive","307"
"22848","cs","0","neutral","100"
"27798","cs","0","neutral","100"
"39812","cs","1","positive","100"
"59405","cs","0","neutral","179"
"65084","cs","0","neutral","100"
"51468","cs","1","positive","100"
"17438","cs","0","neutral","100"
"17718","cs","0","neutral","100"
"53283","cs","1","positive","187"
"66010","cs","0","neutral","100"
"46520","cs","0","neutral","100"
"50167","cs","1","positive","100"
"59441","cs","0","neutral","100"
"65448","cs","1","positive","100"
"13041","cs","0","neutral","100"
"18939","cs","1","positive","170"
"49770","cs","-1","negative","179"
"27635","cs","1","positive","100"
"55631","cs","0","neutral","100"
"68978","cs","0","neutral","100"
"2785","cs","-1","negative","100"
"64982","cs","1","positive","352"
"44531","cs","-1","negative","100"
"70503","cs","1","positive","100"
"23608","cs","0","neutral","100"
"55609","cs","-1","negative","100"
"67322","cs","1","positive","100"
"52719","cs","1","positive","100"
"132","cs","0","neutral","100"
"15766","cs","0","neutral","100"
"11393","cs","0","neutral","100"
"68341","cs","0","neutral","100"
"6729","cs","1","positive","100"
"65848","cs","-1","negative","100"
"62500","cs","1","positive","100"
"67893","cs","0","neutral","100"
